"geneid","ex_meth_logFC","ex_meth_logCPM","LR","PValue","GE_logFC","GE_logCPM"
"SPU_006627",-1.32227041661271,6.02544801835926,1.55780550867153,0.211986825473013,0.00663841608629627,1.57809969533674
"SPU_006635",1.15052372674124,6.19084466508695,2.99019789842725,0.0837699304381119,-0.0910656267427837,4.70429040216589
"SPU_006646",-0.0526241852356437,7.9824219987287,0.0156102428658622,0.900570292990146,0.160455525510162,3.80032555018135
"SPU_006662",-0.603712781212019,6.49141947600071,1.0665789749354,0.301719454821229,0.093445247320508,5.98513073553993
"SPU_006667",-2.3728011142017,5.37353279454881,5.22846336563402,0.0222201546440349,-0.215406140531806,1.82652755723332
"SPU_006676",0.00764971919235757,5.88138114927807,8.24317371872496e-05,0.992755951970769,0.234259484828408,9.54769050575963
"SPU_006680",-0.148730650064192,3.78603135618653,0.0285830619275365,0.865745310528052,-0.14140993946225,5.51515149212439
"SPU_006689",-0.00976501576010964,5.16771650788908,0.000177018969376164,0.989384580713967,-0.1087636745471,4.91386770263215
"SPU_006693",-0.0157665699148124,4.02848486629244,2.22092697832466e-06,0.998810931044609,0.115066139391484,3.94281086443502
"SPU_006723",0.432486208562696,3.70867200111578,0.221634846748111,0.637797060646845,0.000601159678263493,6.20411932653004
"SPU_006748",-2.35022112065441,3.72248871270829,2.71961878867272,0.0991216859267497,-0.151941302802662,3.35848807969429
"SPU_006772",0.473204224389795,4.95584004105301,0.229585515679972,0.631831332789333,-0.559604340871659,2.38563072845392
"SPU_006786",-0.257214994741455,4.92338791869749,0.0735646376263386,0.786215665274958,0.104253431028026,2.12516005441891
"SPU_006794",0.358575047732194,4.79738476011697,0.138785788866469,0.709491098490648,0.190683070739618,6.01960896820476
"SPU_006795",-0.346586709360549,4.53966432153517,0.083526148421404,0.772574561350039,-0.144639865965581,4.50289383358047
"SPU_006811",-1.78465739275112,5.96088841589292,5.53222654762555,0.0186693331220831,-0.138430718856358,5.88689226760991
"SPU_006812",-0.549254003363877,7.49873623556989,1.30522715804109,0.253260626002888,-0.108898547349555,2.38882576530045
"SPU_006828",-0.326474644749996,3.52176621315733,0.130730536380297,0.717675793119625,0.558361642830683,2.25136894613396
"SPU_006836",-0.303600098369994,5.98137566383789,0.236281102042418,0.626905096746332,-0.291400439815137,3.58659629582506
"SPU_006841",0.490717483002309,4.86262251192808,0.314897092888879,0.574690565614006,-0.0222216126771082,0.39135456248791
"SPU_006845",0.713298179549535,4.92242721868317,0.547366060423006,0.459395922024571,-0.0507509274426575,3.60974505740669
"SPU_006853",0.112665422421839,6.56412250527311,0.0192136415926889,0.889755748128313,0.0263050005812121,4.2635891819446
"SPU_006859",-0.384587488888234,5.53885652878283,0.219181686105825,0.639664141062104,0.151355683745011,3.73679710778842
"SPU_006861",-0.090671938636566,3.50712552439935,0.0231865434304304,0.878972974128195,-0.0457910475130521,4.54341324098206
"SPU_006872",1.23351182583201,7.23216541902896,5.92751326806092,0.0149062623898383,-0.0159668474349393,5.91520837458865
"SPU_006873",-0.848494461380571,5.35478835569068,0.893577452702173,0.344509689941184,0.148542273171385,4.30171590264297
"SPU_006876",-0.080621308054776,4.75614717121077,0.00992751854655438,0.920632570899731,0.245747567982376,1.74859076201726
"SPU_006880",-0.0305412952622205,6.37894601859743,0.00159542934634871,0.968138708143432,-0.167454526461102,0.438562776358044
"SPU_006917",0.975321216718539,5.69494526147036,1.48715371329343,0.222658602949482,-0.426838585580582,3.46100913067615
"SPU_006942",-0.836723799532435,5.96014053612767,1.0493860105773,0.305648536510016,0.321227722126769,6.32150728237687
"SPU_006944",-0.256326101923109,6.64670083061965,0.204127329360807,0.651409809160416,0.155021182053614,5.62086232882661
"SPU_006954",-0.354305238027166,5.5424172887469,0.199470330454631,0.655148720091783,0.420679336311848,4.78447778869359
"SPU_006957",-1.22226950735542,3.98822916044052,1.58819856251184,0.207583697885312,-0.167073458855366,3.2435374954835
"SPU_006977",-0.564421743473026,7.96347690459224,2.01687334430254,0.155559167140318,0.0128512444909622,3.71143483735096
"SPU_007011",-0.626608554804282,5.21602841969754,0.48244243137888,0.487318073550466,-0.239345119917238,3.16991513043072
"SPU_007013",-0.226215288688982,6.53564166759906,0.108751907179375,0.741569570223561,0.183904826234256,10.1061629997899
"SPU_007014",0.214250886268217,7.60250593609856,0.261203694518676,0.609294404045188,0.186277259655142,7.26545296897266
"SPU_007019",0.489169253113568,5.65647814604534,0.365228070283392,0.54561693862435,-0.020548353377219,1.41054024911547
"SPU_007028",-0.0271198992357813,5.66269480434861,0.00165376198880107,0.9675617905111,-0.240832156316822,1.90096640427865
"SPU_007029",0.0621955995475946,6.09848310264178,0.0089362161977089,0.924686911914339,-0.340614186021731,5.42350223669524
"SPU_007033",-1.55458301481583,4.67257807953694,1.62505474673374,0.202388413275151,-0.0689479701192024,0.787414363676393
"SPU_007041",0.978928755109419,6.69688711994751,2.64117017493978,0.104126822780335,0.0367136226339452,7.81482969475167
"SPU_007057",-1.20425033683203,4.73329252263075,1.77972644767604,0.182182920673867,0.142035731096051,6.76130243214538
"SPU_007060",0.909076895096145,4.57675353603114,1.09861112787431,0.294571105815832,0.274932564525024,5.16218573802327
"SPU_007074",-0.0373827281105748,6.38406234025944,0.0028556469152079,0.957382727018407,0.632523513680052,2.44156624082147
"SPU_007098",0.354986051245841,3.12407359248809,0.126894345161185,0.721674073816644,0.398869614539333,7.85398657426162
"SPU_007108",-2.53205804328015,3.82101310936875,5.83736636296083,0.0156892934943741,-0.153237830694143,6.16040929430401
"SPU_007110",-0.265627941315516,7.06587475482459,0.23853353565158,0.625267284527629,-2.13417321403782,0.881394415179028
"SPU_007142",1.05707718697613,5.0842793696557,1.50916365053174,0.219266750242359,0.0056599280407603,5.69808850616057
"SPU_007150",0.62224248047325,5.10801881577979,0.511012177393321,0.474701020228422,-0.177297047698433,2.07757594512242
"SPU_007155",0.45526704461167,5.16229111244906,0.178390844860949,0.672759785550196,-0.00967344624835747,6.0205261542997
"SPU_007165",-1.88142039045074,7.89916959624208,19.8642558632427,8.31403956341913e-06,0.363340527055503,4.18464760773031
"SPU_007169",-0.0720789409333682,6.2872027816343,0.0141089281932651,0.905448854461957,-0.364934464312176,1.12603796936733
"SPU_007171",0.256634219896609,6.10357811276299,0.171540941750476,0.678745939444429,0.122925162991218,8.12678655376412
"SPU_007176",1.06822817400553,4.88325884749051,0.936421690807663,0.333199793395648,-0.0172200189585265,4.57842305722763
"SPU_007184",-0.134618063975059,5.83614286429604,0.0429666200524935,0.835788137894996,-0.643024702959793,1.64927998486131
"SPU_007186",-0.417229715813948,6.46357160464389,0.406681642845241,0.523658595785896,-0.218131225819305,0.912815207230745
"SPU_007190",0.27371611555217,6.36662398692083,0.210639479607513,0.646266647567684,-0.0941196596028804,3.97896591946733
"SPU_007198",1.78851960960547,7.76954537544874,16.4306677177647,5.04621781090477e-05,0.317929292312769,2.27946053944203
"SPU_007199",-0.0942918855371913,5.80916912302386,0.0194163882211971,0.889179348760714,-0.198522463706779,0.144414213018428
"SPU_007204",0.410917550428127,5.56763357774215,0.340805239663166,0.559364790721036,0.425189095744285,6.89344252799493
"SPU_007209",-0.0100111798884961,7.36931054011697,0.000532058121262224,0.981597319357782,-0.129444529752464,2.52085895729338
"SPU_007214",0.435278749651387,6.16219943596476,0.46832424254443,0.493759107105116,-0.0873911562460791,5.23152135229909
"SPU_007216",-0.143452707706138,6.67312437303905,0.0549424585218672,0.814675951366897,-1.25525107211678,0.256951605099329
"SPU_007260",-0.813897388014555,6.31191873555555,1.85561187278155,0.173132108514031,0.0194759954322206,4.46663879106879
"SPU_007261",2.56317093318579,3.947222737935,3.54072087450857,0.0598794316437157,-0.174970663795977,4.66312643860417
"SPU_007270",2.40402471686613,7.15374279803342,24.2606953306523,8.41385729034126e-07,-0.16970088812107,2.12838552674641
"SPU_007274",1.29750298373367,6.95112977598173,4.85762328998266,0.0275242277798148,0.0830085668260361,2.49194614079168
"SPU_007275",0.761959768337705,3.15444096554468,0.590983063245723,0.442039225851622,0.11828301430908,2.83993122241113
"SPU_007284",-0.0442332417605957,6.93877153385179,0.00476497630537409,0.944966688881545,0.0203192120097239,0.592304566524659
"SPU_007289",-1.08019805992914,5.95489650625844,1.98600049983663,0.158759691239254,-1.10290457331571,0.164005360243309
"SPU_007294",0.173462657209905,7.04098301827029,0.0812788594792515,0.775571763063475,-0.522963699432435,3.38209804285629
"SPU_007295",0.602290167999687,5.59080068727305,0.688694690555462,0.406608719983235,0.238499778739801,4.55990020512313
"SPU_007304",1.32148791463543,3.63828279373019,1.65833390492335,0.197828426876933,0.116989092374178,5.21160185599175
"SPU_007308",3.5772093182561,3.39087149147526,6.7430279462331,0.00941147508702286,0.00719873858093224,5.49955285688561
"SPU_007317",-1.06945803275736,6.63989907076978,2.6439339636972,0.103945863725354,-0.48076599359375,3.8701494340071
"SPU_007334",0.647933953077437,6.80760489904437,1.32521475005631,0.249658306155118,0.64358215639359,2.55506840929864
"SPU_007346",0.802250385037381,6.89266501861772,2.07383083850291,0.149844724337043,-0.074576825975988,4.79235000764008
"SPU_007349",0.318140739374685,5.69504683871588,0.169433971102867,0.680615346094825,0.31513685852032,6.11544713917968
"SPU_007357",1.44716681855541,6.58659218921403,6.48128973224832,0.0109015852694196,-0.0799233991830898,3.65451307910394
"SPU_007397",-0.376434938994734,7.61240763478824,0.535661466530122,0.464236338115122,-0.0626417477154747,3.76498137182387
"SPU_007407",-0.167176990447139,6.1209083034967,0.0757189416025152,0.783185058022214,0.173927238004603,6.9131112438666
"SPU_007412",0.508079164227368,6.52038284120956,0.809903278629394,0.368148847938785,0.524247899577776,3.42619795633345
"SPU_007425",0.0605328234096043,8.95635520234775,0.024420995007933,0.875818482118048,0.158570657565058,3.08364369989381
"SPU_007433",0.079217337652849,4.75535589578704,0.00809404554211124,0.92831350729892,-0.315584883421475,1.64028495906311
"SPU_007435",1.44562915514886,5.32659066607906,2.35288286161871,0.125051557030684,-0.116616517044362,2.12996569151229
"SPU_007462",-0.427900380112891,8.19916630018986,1.03782627140774,0.308327563085768,-0.0807123942220171,0.34859389990547
"SPU_007482",0.18730927498559,5.51233815581859,0.0605379177211018,0.805647750872619,-0.0893861106431588,4.87685671689354
"SPU_007485",0.490918128595085,5.58427639283699,0.234079957860391,0.628514965490731,0.0891553784968135,7.17066485257725
"SPU_007486",-1.43825836806092,4.99104843873244,2.46536391823243,0.116380744815472,0.00315703479544537,2.99549668962465
"SPU_007497",-1.0205927940147,5.74348337129245,1.88653468230619,0.16959329342818,-0.23982273490971,3.89973237039122
"SPU_007512",-0.957519190426051,3.0026078822881,0.703078701221656,0.401751135704658,-0.346380961202897,1.32772518511802
"SPU_007513",-0.511959818841747,2.96997670352665,0.0818886066799855,0.774754158677314,-0.246684640673347,3.45552403403745
"SPU_007523",1.16708526936761,6.25217963263198,2.6219812895016,0.105392771527183,0.210288136024979,5.66728762714677
"SPU_007535",-0.364646421439397,5.094245586716,0.188162479128298,0.664450390611447,0.320743468706256,0.473691793264391
"SPU_007538",0.523317081853226,6.97999906732289,0.856801951542099,0.354635192920147,-0.0364685621209406,1.49818197359337
"SPU_007543",0.00676436786132156,9.00347965712696,0.000390720003933809,0.984229531173465,-0.0910973116091859,4.37753991474988
"SPU_007550",-1.41751313986372,4.26797655675228,1.37928906959212,0.240222281752195,-0.20369962623686,5.09613070105512
"SPU_007551",-0.0575469128078042,4.84473396855147,0.00544948653828825,0.94115310538363,0.0709381936054668,4.41135376783823
"SPU_007552",-0.352299145544424,5.05593954489493,0.176628373233363,0.674286919228834,-0.0783213833213403,4.28712556472887
"SPU_007570",1.91960805903927,6.03383596876501,5.35210221243037,0.0206973017056074,-0.094996031955592,-0.0870862120415479
"SPU_007589",-1.6209638535148,6.32303832438404,4.62311135200428,0.03154397082736,0.140147176954737,6.8633658894898
"SPU_007601",0.302304727113065,6.11418229004164,0.197593704591712,0.656670189394258,-0.372728552128107,1.89272222550882
"SPU_007603",0.742563083953494,4.45161917769275,0.62815050530922,0.428034533296433,0.246833960499698,0.889168829133114
"SPU_007613",-1.29964893846255,5.93746974729503,2.14557881241433,0.142981102588821,-0.0948188022487712,4.85593693904399
"SPU_007618",-1.06009285065908,5.64767910917148,1.64270785037121,0.199954344811669,-0.967301816683101,0.0429234315421167
"SPU_007645",0.418827211038888,3.74752281875435,0.164134379671623,0.685378270244502,0.538134537684533,1.64545323321395
"SPU_007653",-0.116474741949452,7.72956440715286,0.0579704361971061,0.809732990616905,-0.200249097929057,0.042783498688231
"SPU_007661",0.276107436764889,8.6086182210789,0.515843768622712,0.472620017077127,0.56283535865412,1.60988176247107
"SPU_007667",-0.613063414673172,5.12172928017976,0.483322474945689,0.486921213853115,-0.223597171351512,6.00080252883663
"SPU_007674",-0.0582629685964643,3.85794034258112,0.00292028763218966,0.9569035457911,0.133589529491656,2.64296570715213
"SPU_007680",-0.226844774964311,9.19388769951606,0.384770711335591,0.535061026433239,-0.582439734305916,1.04667018147766
"SPU_007682",0.104807703424014,5.68393023125022,0.0151418007114916,0.902065901438913,0.280695652139995,4.98159295424705
"SPU_007683",0.261703099843428,5.79903891133135,0.144664831246825,0.703686884586635,-0.141725030169572,4.37270025971616
"SPU_007691",-1.2698655339529,7.33895841296714,6.75884758722207,0.00932839849564531,-0.0632581146733129,3.98418766683723
"SPU_007721",-0.0922246065002254,5.11805039642076,0.0131925947727023,0.908556866330955,-0.16104228543253,4.39325580631967
"SPU_007723",-0.227648756641241,7.97345525071419,0.3357308497767,0.562303883520976,-0.0715960982112983,6.96758403769919
"SPU_007726",-0.232734370237998,5.51238254668375,0.0757090185404063,0.783198910474267,0.429071482618,1.49557281570148
"SPU_007745",0.35658354965898,6.78863851980915,0.341971168411723,0.558693630025909,0.122334634098009,6.15482511350381
"SPU_007747",-0.108497704838918,5.62679869007421,0.01990585405676,0.887800338572138,0.210848757475847,2.32015402034764
"SPU_007753",0.206719482506136,4.53301639410965,0.0475449541919826,0.827391669804438,-0.0102011061369637,5.12672842074446
"SPU_007764",-0.222183947960963,5.78153045213933,0.113397813652064,0.736308444933267,-0.176314289056247,4.28363463269511
"SPU_007770",-0.589884870534895,6.05302281675667,0.696947557044984,0.40381126405838,0.279598426796425,3.71531861104454
"SPU_007773",0.74958325280841,4.5669111685155,0.649877191114102,0.420156590347811,-0.0996428074530608,5.1082186293023
"SPU_007811",-0.461634863084091,6.2326236495749,0.40562303377785,0.524199482680686,0.23875256587597,1.16661907329214
"SPU_007823",0.283640793240482,6.12435168297447,0.180920066380645,0.670583739490889,0.0567205507245527,2.13667741259181
"SPU_007843",-0.283153869236835,6.46919621005584,0.255386604310227,0.613307484646888,0.257749972844731,3.11295977182059
"SPU_007870",0.157228623057513,6.93957123022466,0.0818620615838359,0.774789684064872,-0.189003633989283,4.46224416038538
"SPU_007887",0.0399864087600076,6.27318516167959,0.00507788043709745,0.943191428061093,-0.088691914122269,5.08563644015377
"SPU_007911",-0.820230041521965,6.43485330356347,1.75117282344771,0.185729360039447,-0.196408032149258,1.41497386739345
"SPU_007912.b",0.516044502426873,4.71039313540573,0.265253046367151,0.606533992928448,-0.141762098809139,1.2339695846462
"SPU_007914",-0.558385593843593,7.10492654344734,1.14116347472258,0.285406613651841,-0.065808921581349,4.31972233427122
"SPU_007919",-0.261744490977277,6.0798322055137,0.114494904906643,0.735083657240341,-0.430597391000577,1.10103744446189
"SPU_007920",0.190025455050254,6.21647302620698,0.0726911962980425,0.787457960198218,0.22650167518071,1.36694683198684
"SPU_007923",0.365373206169188,7.33826491739719,0.424150804625484,0.514873106549808,-0.16208088985816,4.03960542643106
"SPU_007927",0.713235762692005,6.22620814490839,0.905831923124001,0.341222756281221,-0.2547181599323,1.95256674157225
"SPU_007940",1.00580104244299,6.5974728006349,2.9330566489257,0.0867830419546193,-0.0656679532477465,3.0114960967739
"SPU_007947",-0.173133726679797,5.95625846132537,0.0521617345342111,0.819343501206443,0.490974254291288,5.85258132916539
"SPU_007961",0.573402627349547,4.14013011412394,0.385685578178716,0.534576008473372,0.815633271551401,0.476027213904721
"SPU_007970",-1.35270512740325,5.53422781711323,2.91789394794874,0.0876021319938959,-0.0639326856322481,4.35184741430625
"SPU_007973",-0.315536444467939,5.09075453085733,0.135697006574724,0.712596807446788,0.0937903894792848,7.37919810116453
"SPU_007979",3.57629187197552,4.36782621504671,11.1693403512855,0.000831601896449477,0.0590283123833911,7.68490607414325
"SPU_007980",-1.08495273299755,7.06626405263847,3.20834706400775,0.0732634620293846,-0.846900543972039,4.63404659050789
"SPU_007984",-0.0211318746657384,6.47736663372139,0.0008061998144826,0.977348182348447,-0.634699960334077,2.02484143270111
"SPU_007985",0.0599177106208091,9.43368672871798,0.0285409988378742,0.865843195171025,0.234949282781693,0.521001535325937
"SPU_007992",0.24564299278789,6.88329486117233,0.160908841469864,0.688321143444028,0.04440176004895,6.89058797385429
"SPU_007998",-0.917145954571999,6.83536851524797,3.21053874451947,0.0731653887145101,-0.936272652211979,1.7755190150131
"SPU_008004",0.669961816849792,5.56011165268941,0.558087099442025,0.455032007620689,-0.387942939363238,2.01322128729636
"SPU_008013",-0.42839358589001,6.05307292956156,0.443633377769309,0.505373971872856,-0.36781251148994,2.78454082376855
"SPU_008017",-0.353994142073208,7.29834387289925,0.534778096052049,0.4646049466814,-0.0839099014241002,3.92228672303608
"SPU_008020",-0.199773219154041,8.62168994764582,0.310553166715461,0.577340938388135,-0.0103208774352601,4.34585390504128
"SPU_008026",-0.734143730990401,5.26450367807033,0.785196010105807,0.375556711017327,-0.473734520170289,3.58692136257872
"SPU_008043",1.23222909047213,3.06301513995747,0.699070048620282,0.403096347905548,-0.0432174871770113,4.31725980964754
"SPU_008058",-1.32330432345431,6.11022235466561,2.61153968683969,0.106088715067225,-0.236853792083136,4.38013103274654
"SPU_008079",-0.186504699122805,5.17397405676052,0.0129836052651697,0.909280898215585,0.515324996046042,-0.24582382503741
"SPU_008080",0.586673430675588,7.3899182756452,0.836470081912047,0.360408284575152,0.0865347691802238,6.15372656727288
"SPU_008083",4.10381472638219,5.60394556070409,24.9871996653106,5.77121940505959e-07,-0.404194952776075,2.6812905138173
"SPU_008095",-0.243725928351538,7.41735647867236,0.263799355289887,0.607521879769026,0.0868651759109545,2.91748015955123
"SPU_008107",-0.14004169327847,7.25928249616668,0.0922699516166263,0.761310976214282,-0.213796019842476,3.51535000912112
"SPU_008133",1.16372866019408,6.19698871442712,2.83978353816992,0.0919566008745671,-0.293233081996579,1.64821051169525
"SPU_008160",-0.116402793705281,8.82843403551573,0.0899678162386968,0.764218074591151,0.337092050207858,3.80178210748141
"SPU_008161",-0.0364072853967884,4.63500474276376,0.00502967952492739,0.94346123988755,0.00308961170707149,4.08493660089196
"SPU_008177",-0.191357044090561,4.7978423630173,0.034301753481456,0.85306642344242,-0.316969029273122,5.04740758661904
"SPU_008192",0.0809176701811917,6.97625624561059,0.0201298835897141,0.887174933617398,0.276046433938048,2.48786088677763
"SPU_008199",-0.189168321196425,9.13752496702251,0.278072831127318,0.597967142359719,-0.20812240237369,6.3029414784752
"SPU_008202",-0.0732208035697482,5.84709602962334,0.00767015320225362,0.93021096706143,0.450222527561724,-0.0195573925820192
"SPU_008204",-0.380247045025819,5.31854972033239,0.0891716018823274,0.765232945519878,-0.169321423719328,0.610040306704755
"SPU_008205",-0.395713674521737,7.84803349118887,0.778719735916432,0.377532976231047,-0.221209081346172,4.0095132975908
"SPU_008214",-0.128579510560721,5.86118201534153,0.0245790386467419,0.875420572572303,-0.0276009580658215,6.38674501538354
"SPU_008215",-0.37650075229959,4.91624286435218,0.193978608383199,0.659625681486953,-0.0552421718111114,7.6830325953502
"SPU_008217",0.0824950045095043,6.62030784911499,0.0172110252252926,0.895624375943569,-0.141870104396614,3.87478979023118
"SPU_008237",1.42326072470838,5.13700076174933,1.59561188061174,0.206526181447828,0.210894385340206,1.83437262764043
"SPU_008238",0.120268917624372,6.16491241401554,0.0415769989873902,0.838428216869823,-0.0617251395125867,4.85595415569465
"SPU_008239",0.644264804238565,5.21973769562816,0.539560824602736,0.462614791965554,0.414316699875668,2.21587313883741
"SPU_008244",-2.2957687488577,5.70790006905088,7.51983380128189,0.00610233100827219,-0.225163883455787,2.52900580600167
"SPU_008247",0.459673588176459,6.88688463992888,0.568989075615203,0.450660910642734,0.620975416103397,5.31599826543162
"SPU_008259",1.36831884345501,5.64542435879672,2.38994489199984,0.122117933473153,-0.281239285722929,1.46031547672972
"SPU_008296",0.420272464210612,3.50525389769026,0.0892036563294543,0.765191993134718,0.166833704919761,10.0895819700555
"SPU_008300",-0.920777699907471,5.20498699340634,1.08007170942055,0.298681514664477,0.145715934766568,6.98647594816291
"SPU_008314",0.829705676597485,5.40787149156657,1.1256818769234,0.288698280099985,0.20039138375836,2.34321178061188
"SPU_008326",-0.297489050026974,8.25980183044425,0.640806943923575,0.42341874208379,-0.400266607286479,6.28213772206653
"SPU_008327",-0.250709745398504,8.58356136154432,0.46757277946422,0.494105927796522,-0.309273906991058,5.87586840833224
"SPU_008328",-0.266072342217902,8.15374439636138,0.479333929723804,0.488724174068601,-0.483537935825185,5.93190979194967
"SPU_008331",-0.284481406256237,4.77518821825514,0.0930021558835783,0.760394676528963,0.0288928900893792,5.08270285044722
"SPU_008340",-0.0712001471988097,6.93390026271759,0.0199423885884671,0.887698104043186,-0.0681676329326896,4.54274166102311
"SPU_008343",0.809533806198679,6.00999024765219,1.46761455847746,0.225722440075327,-0.155145401867383,4.57420046099445
"SPU_008350",-1.96554084816998,2.94309582594246,2.77299372795029,0.0958667117299936,0.282901013562824,4.78810591167257
"SPU_008352",0.311118650358306,5.72992871558478,0.136461900755384,0.71182400882913,-0.0422954465714803,1.80044705624692
"SPU_008377",0.409339818026595,5.12845138606343,0.193999078264049,0.659608854248002,0.0362089274706459,4.61359626286493
"SPU_008384",1.06956496491017,6.69010165719477,2.90431622770511,0.0883427107409998,2.25700588432317,0.967112594208907
"SPU_008388",-1.3256010786865,4.46930159631661,1.36948039515106,0.241901179057916,-0.229063911632423,3.23942967688041
"SPU_008413",-1.54196440702598,3.60510236365362,2.11966687109271,0.145418170956477,-0.015128875832684,5.35008932577436
"SPU_008414",0.821305446876446,6.64646320119393,2.26844760350039,0.132032098318483,0.16148243173793,2.52120512294324
"SPU_008424",-0.258633299818127,8.29709197102769,0.487920667631561,0.48485631601672,0.357489638071226,1.08998454467053
"SPU_008426",0.248468013437,6.20748434115185,0.144922582161641,0.703435525880803,0.681780411890647,3.83939976697856
"SPU_008434",3.67943460328152,4.30021829420212,7.85666608572241,0.00506336715132348,0.115604328109653,4.84323273359274
"SPU_008441",1.09099070927534,4.94478862648873,1.21557382348247,0.270231043213537,-0.0717265097382172,3.52146326194355
"SPU_008453",2.2219286487923,5.0853348122767,4.11475624909363,0.0425106507064681,-0.393001613937041,1.05828398646677
"SPU_008461",-0.910132725680645,4.37383498011442,0.874070454028301,0.349830894225392,0.0581459791291178,4.96765010981363
"SPU_008462",0.668237630954193,3.65918635788766,0.220868430600934,0.638379013056191,0.352649158031563,0.111561209369186
"SPU_008464",0.296163091370156,4.70580534667443,0.0899729282430322,0.764211574571006,0.132077789730698,4.22278859292524
"SPU_008490",-0.0132703022357882,6.31172349467031,0.000654127892895318,0.979595589582765,0.0696962753886579,4.68271848721923
"SPU_008493",-0.325963231470824,6.55866135406668,0.367104073042161,0.544587043516852,0.0685834519368925,4.18677827480525
"SPU_008502",-0.260493634514162,7.4684252932301,0.300307714731712,0.583689575574032,-0.00950114815579981,2.24486860867879
"SPU_008504",0.338649961183262,5.16765119118652,0.152845222823959,0.695831055653334,-0.042977302692203,3.55656908511253
"SPU_008517",0.0921087633641811,7.84745442754105,0.0419920773496623,0.837634875069655,0.157290406313775,4.42512657451125
"SPU_008518",-0.126359974341493,4.36444981620963,0.0231251678008968,0.879132029183048,0.0315411083005079,4.28153872609546
"SPU_008522",0.102591263766713,5.44335334897707,0.00866826818220723,0.925821309314705,-0.337656891812997,0.767302801224428
"SPU_008526",0.117965093164622,5.4422586359738,0.013249953846227,0.908359167168132,-0.13627925618193,6.67913019613817
"SPU_008527",-0.37973380858677,4.43872385781122,0.11021141077487,0.739903575937106,-0.24457233733217,0.873073449625373
"SPU_008537",-1.13123620159532,6.06445988890219,3.33486589417808,0.0678259358077311,-0.0254207877487513,6.10961020548207
"SPU_008552",-1.09434944513368,6.56639560263535,2.04517957475316,0.152688965874734,-0.195901501410104,3.31168666569186
"SPU_008559",-0.0726148338096626,9.17397407050676,0.0419896595255631,0.837639484413837,-0.291775110252536,6.52593147986027
"SPU_008560",-2.13623090986384,7.58904175736513,19.3724880046968,1.07545284362536e-05,0.462058530392532,10.1715444497027
"SPU_008563",0.51477560346992,5.65097737789255,0.456100756806054,0.499451950239311,0.1797772877837,5.77331214950623
"SPU_008571",0.28764237029207,7.57863463388358,0.400420638348223,0.526872101661689,-0.462870055880401,0.413679099906007
"SPU_008590",-1.14118870995656,4.52025384017705,1.52809025593007,0.216399289693552,0.26712494252394,1.42866798503923
"SPU_008595",0.932406422763843,4.46785298775421,0.714495516238859,0.397955436971393,0.0565168692162635,5.97942335519516
"SPU_008606",0.776692047055291,6.92722933568145,2.056834164681,0.151524693280994,0.424089508075981,4.63717381138643
"SPU_008609",-0.0779637695498693,6.35683174366438,0.0162529975149228,0.898554768204245,-0.40534707087068,4.97289305623487
"SPU_008617",0.092651407173285,8.2287821276558,0.0469179841914809,0.828515724346149,0.0696301248874463,8.83711020691389
"SPU_008621",0.176531350514548,6.71435300375308,0.106827389446113,0.743785428015159,-0.0395615933285704,4.93122177441907
"SPU_008638",-1.07324657293937,6.08551836900069,2.38160507477262,0.122771347040149,0.0200626284771927,7.96051939856875
"SPU_008640",0.754639688105774,4.45870718022232,0.515076682527893,0.472949418805486,0.839646726867925,0.521634782712867
"SPU_008669",-1.83701772846385,5.14841341191571,3.44303169316953,0.0635190373146951,0.149127967463986,4.27450539423976
"SPU_008671",1.30632635275331,5.28844484850231,2.26221158167496,0.132564626206562,-0.124035778250635,4.55981603148581
"SPU_008673",1.28978718005816,4.62886920844707,1.6138910842486,0.203945697013887,-0.334469117713262,2.18343576896562
"SPU_008682",0.0615865380045045,6.88215856744991,0.0152400477304164,0.901750299796261,0.0621843932228312,7.73712410813125
"SPU_008684",-1.51559250168775,5.85711223940746,3.44007602520344,0.0636327645738309,0.115166802256833,4.75777180092138
"SPU_008687",-0.107732551516066,6.84368202605611,0.0460937551039943,0.830005462342838,0.0214797817393198,5.99526831799912
"SPU_008727",-1.65597741133596,6.08506610996002,3.81848703914761,0.050689990257667,-0.38435498787482,4.49760675447865
"SPU_008728",-0.868560661056096,5.19615755312206,0.907514708234761,0.34077470080643,0.130204762541319,6.2043654863268
"SPU_008746",0.647183016549521,6.54073512966461,1.1084687144217,0.29241505838644,-0.349569861745968,3.72366319395042
"SPU_008753",0.416382224941281,3.94220846131376,0.16455183637501,0.684999863208901,0.00953086963322301,5.3747564946986
"SPU_008762",-0.550204573063424,5.27524047974514,0.491752831472901,0.483146446688556,1.15068096514463,1.47909137704718
"SPU_008780",0.397851275519909,7.42308726701435,0.781725136760089,0.376614050420662,0.132956198047828,7.5322765448804
"SPU_008789",0.10992553798921,6.87435866949108,0.0369541407506091,0.847558445814056,-0.335885976093488,1.8058275131896
"SPU_008803",-0.454585850092169,3.20672639632327,0.178589776730695,0.67258797554617,-0.295375411840995,3.04460490829186
"SPU_008804",-0.182152283754798,6.22487762684343,0.0605433835569151,0.805639152883908,-0.176398262096927,3.0880283637933
"SPU_008819",-0.0861423042636274,5.30488788724622,0.0137235677801413,0.90674306435469,0.104592002543746,0.673879645968811
